url,id,question,answers,is_impossible
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-should-you-moisturize-to-help-with-psoriasis-flareups,2c3ae2e0649e95a3276e1be0edabd8ab,How should you moisturize to help with psoriasis flare-ups?,"[{'text': ""After showering, moisturize your legs right away. Use a product your dermatologist recommends: something fragrance-free, hypoallergenic, and non-clogging. You may need to try several moisturizing lotions to find one that doesn't sting or irritate your skin."", 'answer_span': [14, 15, 16], 'answer_start': 964, 'answer_starts': [[964, 49], [1014, 104], [1119, 102]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/when-should-you-apply-medicated-creams-to-help-with-psoriasis-flareups,4688c4f796604dc715581a8b4b44574a,When should you apply medicated creams to help with psoriasis flare-ups?,"[{'text': 'If your doctor has prescribed a corticosteroid product, you may want to apply it at night so it has time to absorb. Corticosteroid creams and ointments can stop the overproduction of skin cells that make psoriasis plaques, but makeup may not stick to skin that has a heavy cream or ointment on it.', 'answer_span': [18, 19], 'answer_start': 1259, 'answer_starts': [[1259, 115], [1375, 181]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-can-you-adjust-your-routine-to-help-with-psoriasis-flareups,2cf6e1a659c75f29f58f4de6b92c9b82,How can you adjust your routine to help with psoriasis flare-ups?,"[{'text': ""But that doesn't mean you have to hide your skin in long pants. You can minimize and even conceal psoriasis patches on your legs. She may also recommend using an exfoliating salicylic acid cleanser a few times a week to remove extra flakes. Keep in mind that your legs may not be the same skin color as your face, so you may have to try different colors to see what works best at hiding your patches."", 'answer_span': [2, 6, 12, 29], 'answer_start': None, 'answer_starts': [[180, 63], [550, 65], [841, 110], [2208, 159]]}]",FALSE
https://www.webmd.com/a-to-z-guides/qa/what-are-the-side-effects-of-the-medicines-you-take-after-a-kidney-transplant,944ec0f87f08a4d9167581a4472aeeef,What are the side effects of the medicines you take after a kidney transplant?,"[{'text': 'Like any medicine, the drugs used to prevent transplant rejections can have side effects. They generally work by making your immune system less active, which makes you more likely to get infections and can raise the odds of getting cancer. Other side effects may include acne, bone disease, and high blood pressure.', 'answer_span': [32, 33, 34], 'answer_start': 3258, 'answer_starts': [[3258, 89], [3348, 149], [3498, 75]]}]",FALSE
https://www.webmd.com/a-to-z-guides/qa/what-are-the-risks-from-kidney-transplant,705a073342c9195c2d8bc3dff0b08fe1,What are the risks from kidney transplant?,"[{'text': ""The main ones are: Kidney rejection. There's a chance that the body will reject the donated kidney. Your loved one will take medicine for the rest of their life to prevent this from happening, and newer drugs greatly lower the odds of it. Side effects from medicine. They generally work by making your immune system less active, which makes you more likely to get infections and can raise the odds of getting cancer. Other side effects may include acne, bone disease, and high blood pressure. Any surgery, including a kidney transplant, has risks, such as bleeding and infection."", 'answer_span': [28, 29, 30, 31, 33, 34, 36], 'answer_start': None, 'answer_starts': [[2991, 36], [3028, 62], [3091, 138], [3230, 27], [3348, 149], [3498, 75], [3583, 86]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-does-guttate-psoriasis-start,849359f30892b4966904bf9cbd6c4457,How does guttate psoriasis start?,"[{'text': 'This type often starts in children or young adults. It happens in less than 2% of cases.', 'answer_span': [18, 19], 'answer_start': 1630, 'answer_starts': [[1630, 51], [1682, 36]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/what-are-the-symptoms-of-generalized-pustular-psoriasis,4e3d673afbffe7042d90522af8dce9a6,What are the symptoms of generalized pustular psoriasis?,"[{'text': 'Sometimes it covers most of your body, which is called ""generalized"" pustular psoriasis.', 'answer_span': [27], 'answer_start': 2533, 'answer_starts': [[2533, 88]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-common-is-nail-psoriasis,b6aabaf2aef02dafe9f9aefca538b63e,How common is nail psoriasis?,"[{'text': 'Up to half of those with psoriasis have nail changes. Nail psoriasis is even more common in people who have psoriatic arthritis, which affects your joints.', 'answer_span': [36, 37], 'answer_start': 3930, 'answer_starts': [[3930, 53], [3984, 101]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/what-is-the-outlook-for-guttate-psoriasis,715c3dcac470cc908eab85fccae5d5aa,What is the outlook for guttate psoriasis?,"[{'text': 'They often appear on your: Trunk Upper arms Thighs Scalp This type of psoriasis may go away within a few weeks, even without treatment. Some cases, though, are more stubborn and require treatment.', 'answer_span': [21, 22], 'answer_start': 1780, 'answer_starts': [[1780, 135], [1916, 60]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/what-does-plaque-psoriasis-cause,1119f026d5f194129c8a632adc855326,What does plaque psoriasis cause?,"[{'text': 'Symptoms: Plaque psoriasis causes raised, inflamed, red skin covered with silvery, white scales. These patches may itch and burn. It can appear anywhere on your body, but it often pops up in these areas: Elbows Knees Scalp Lower back Treatments: Topical treatments: These go on your skin and are usually the first thing doctors try.', 'answer_span': [7, 8, 9], 'answer_start': 694, 'answer_starts': [[694, 96], [791, 32], [824, 202]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/what-triggers-guttate-psoriasis,d2cc1785eecec8f3f64293ce976b74be,What triggers guttate psoriasis?,"[{'text': 'Triggers include: Suddenly stopping your systemic psoriasis treatment An allergic drug reaction Severe sunburn Infection Medications such as lithium, antimalarial drugs, cortisone, or strong coal tar products Erythrodermic psoriasis may also happen if your psoriasis is hard to control.', 'answer_span': [35], 'answer_start': 3643, 'answer_starts': [[3643, 286]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/should-i-attempt-to-stop-psoriasis,e5fabed73c711d6190b9e3371a8fc9a2,Should I attempt to stop psoriasis?,"[{'text': 'Knowing which kind of psoriasis you have helps you and your doctor make a treatment plan. Most people have only one type at a time. Sometimes, after your symptoms go away, a new form of psoriasis will crop up in response to a trigger.', 'answer_span': [0, 1, 2], 'answer_start': 0, 'answer_starts': [[0, 89], [90, 41], [132, 102]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/where-does-guttate-psoriasis-often-appear,f4f714ba2b003694911f899a277f34ca,Where does guttate psoriasis often appear?,"[{'text': 'Guttate psoriasis causes small, pink-red spots on your skin. They often appear on your: Trunk Upper arms Thighs Scalp This type of psoriasis may go away within a few weeks, even without treatment.', 'answer_span': [20, 21], 'answer_start': 1719, 'answer_starts': [[1719, 60], [1780, 135]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/what-can-pustural-psoriasis-cause,bedd61c9307567919233fcb6d7eff6a1,What can pustural psoriasis cause?,"[{'text': ""Symptoms include: Fever Chills Nausea Fast heart rate Muscle weakness Triggers include: Topical medicine (ointments you put on your skin) or systemic medicine (drugs that treat your whole body), especially steroids Suddenly stopping systemic drugs or strong topical steroids that you used over a large area of your body Getting too much ultraviolet ( UV) light without using sunscreen Pregnancy Infection Stress Exposure to certain chemicals This type is the least common, but it's very serious."", 'answer_span': [29], 'answer_start': 2702, 'answer_starts': [[2702, 495]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/what-should-you-do-if-you-have-symptoms-of-erythrodermic-psoriasis,3c2c8daa3ecb9bf7d7e86343cd6168d4,What should you do if you have symptoms of erythrodermic psoriasis?,"[{'text': 'Other symptoms include: Severe itching, burning, or peeling A faster heart rate Changes in body temperature If you have these symptoms, see your doctor right away. You may need to get treated in a hospital. This type of psoriasis can cause severe illness from protein and fluid loss. You may also get an infection, pneumonia, or congestive heart failure.', 'answer_span': [31, 32, 33, 34], 'answer_start': 3288, 'answer_starts': [[3288, 163], [3452, 42], [3495, 76], [3572, 70]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/what-triggers-pustular-psoriasis,1dc10bf256ca322c3d864bc218048c44,What triggers pustular psoriasis?,"[{'text': ""Symptoms include: Fever Chills Nausea Fast heart rate Muscle weakness Triggers include: Topical medicine (ointments you put on your skin) or systemic medicine (drugs that treat your whole body), especially steroids Suddenly stopping systemic drugs or strong topical steroids that you used over a large area of your body Getting too much ultraviolet ( UV) light without using sunscreen Pregnancy Infection Stress Exposure to certain chemicals This type is the least common, but it's very serious."", 'answer_span': [29], 'answer_start': 2702, 'answer_starts': [[2702, 495]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/what-are-the-symptoms-of-guttate-psoriasis,63d5d2aa5114b5f28e1c9a82faae320a,What are the symptoms of guttate psoriasis?,"[{'text': 'Guttate psoriasis causes small, pink-red spots on your skin. They often appear on your: Trunk Upper arms Thighs Scalp This type of psoriasis may go away within a few weeks, even without treatment.', 'answer_span': [20, 21], 'answer_start': 1719, 'answer_starts': [[1719, 60], [1780, 135]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/where-does-inverse-psoriasis-usually-appear,d3916a37330b50fd5e88928315d410f0,Where does inverse psoriasis usually appear?,"[{'text': ""This type usually found in these locations: Armpits Groin Under the breasts Skin folds around the genitals and buttocks Symptoms include: Patches of skin that are bright red, smooth, and shiny, but don't have scales Getting worse with sweating and rubbing Common triggers are: Friction Sweating Fungal infections This kind of psoriasis is uncommon and mostly appears in adults."", 'answer_span': [23], 'answer_start': 1977, 'answer_starts': [[1977, 377]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/what-is-nail-psoriasis,7003467b36c14ca8e319a20da7cf21e5,What is nail psoriasis?,"[{'text': 'Up to half of those with psoriasis have nail changes. Nail psoriasis is even more common in people who have psoriatic arthritis, which affects your joints.', 'answer_span': [36, 37], 'answer_start': 3930, 'answer_starts': [[3930, 53], [3984, 101]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/what-triggers-erythrodermic-psoriasis,47ef01145499986565f42c5f1a3c8eae,What triggers erythrodermic psoriasis?,"[{'text': 'Triggers include: Suddenly stopping your systemic psoriasis treatment An allergic drug reaction Severe sunburn Infection Medications such as lithium, antimalarial drugs, cortisone, or strong coal tar products Erythrodermic psoriasis may also happen if your psoriasis is hard to control.', 'answer_span': [35], 'answer_start': 3643, 'answer_starts': [[3643, 286]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/how-can-inverse-psoriasis-worsen,bf73c60eca53a69e0b38936d7b3e4eb6,How can inverse psoriasis worsen?,"[{'text': ""This type usually found in these locations: Armpits Groin Under the breasts Skin folds around the genitals and buttocks Symptoms include: Patches of skin that are bright red, smooth, and shiny, but don't have scales Getting worse with sweating and rubbing Common triggers are: Friction Sweating Fungal infections This kind of psoriasis is uncommon and mostly appears in adults."", 'answer_span': [23], 'answer_start': 1977, 'answer_starts': [[1977, 377]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/where-does-pustular-psoriasis-usually-appear,58e77dfe43ef4873f6704bce19a9a26c,Where does pustular psoriasis usually appear?,"[{'text': 'This is the most common type. When this happens, it can be very serious, so get medical attention right away.', 'answer_span': [4, 28], 'answer_start': None, 'answer_starts': [[557, 29], [2622, 79]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/psoriasis/qa/what-should-you-know-about-the-different-types-of-psoriasis,7ee2cb086df7d1bb963978dbe168d51d,What should you know about the different types of psoriasis?,"[{'text': 'This is the most common type. You may hear your doctor call it ""psoriasis vulgaris."" Up to half of those with psoriasis have nail changes.', 'answer_span': [4, 6, 36], 'answer_start': None, 'answer_starts': [[557, 29], [639, 54], [3930, 53]]}]",FALSE
https://www.webmd.com/sex/birth-control/qa/what-are-the-risks-of-using-birth-control-implants,c3ca3c2ac8084faf69a36f89a649fdc9,What are the risks of using birth control implants?,"[{'text': ""Possible side effects include problems from putting the implant in, like: Pain Bruising or swelling Redness Infection Scarring Other possible side effects include: Irregular menstrual bleeding Depression and other mood changes Weight gain Abdominal pain or nausea Acne Breast pain, back pain, or headaches Vaginitis Dizziness Noncancerous ovarian cysts Your doctor or another health care professional will inject medicine to numb your skin on your upper arm, where you'll get the implant."", 'answer_span': [37], 'answer_start': 2073, 'answer_starts': [[2073, 488]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/what-therapy-is-used-for-psoriasis-on-the-hands-and-feet,4683e7de59e29b96add479767bbdabd9,What therapy is used for psoriasis on the hands and feet?,"[{'text': 'These include: Cyclosporine, to slow down your overactive immune system Low-dose retinoids like acitretin ( Soriatane), to reduce cell multiplication Methotrexate, which slows an enzyme that causes the rapid growth of skin cells in psoriasis Doctors often combine retinoids with light therapy for hands and feet psoriasis. You might have UVB or psoralen- UVA ( PUVA) phototherapy or targeted phototherapy (laser treatment). PUVA involves taking the drug psoralen, either by mouth or applied like paint, along with the light therapy.', 'answer_span': [17, 18, 19], 'answer_start': 2001, 'answer_starts': [[2001, 322], [2324, 100], [2425, 108]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/how-does-hydrocolloid-occlusion-treat-psoriasis-on-the-hands-and-feet,bd547a27916c16e8e6822d79133d3f97,How does hydrocolloid occlusion treat psoriasis on the hands and feet?,"[{'text': 'Your doctor might have you use a corticosteroid under a type of dressing called hydrocolloid occlusion. This filmy layer bonds to the cream, helps keep skin moist, and can be worn for several days.', 'answer_span': [13, 14], 'answer_start': 1535, 'answer_starts': [[1535, 103], [1639, 93]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/when-is-a-biologic-used-to-treat-psoriasis-on-the-hands-and-feet,92859191323f38bd0297590d5850f901,When is a biologic used to treat psoriasis on the hands and feet?,"[{'text': ""Psoriasis is an immune system condition, so if skin treatments don't work, your doctor may recommend drugs that affect the disease at a cellular level."", 'answer_span': [16], 'answer_start': 1849, 'answer_starts': [[1849, 151]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/what-are-examples-of-biologics-used-to-treat-psoriasis-on-the-hands-and-feet,75b001a7d4e67a3422de60700b72b1c0,What are examples of biologics used to treat psoriasis on the hands and feet?,"[{'text': 'Examples include: Adalimumab ( Humira) Brodalumab ( Siliq) Etanercept ( Enbrel) Guselkumab ( Tremfya) Infliximab ( Remicade) Ixekizumab ( Taltz) Secukinumab ( Cosentyx) Ustekinumab ( Stelara) Some people -- mostly adults who smoke -- get pustular psoriasis on their palms and soles.', 'answer_span': [22], 'answer_start': 2760, 'answer_starts': [[2760, 282]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/what-is-pustular-psoriasis-and-how-can-it-affect-your-hands-and-feet,0ae68039b521fd16785f84362d0cc3f5,What is pustular psoriasis and how can it affect your hands and feet?,"[{'text': 'Examples include: Adalimumab ( Humira) Brodalumab ( Siliq) Etanercept ( Enbrel) Guselkumab ( Tremfya) Infliximab ( Remicade) Ixekizumab ( Taltz) Secukinumab ( Cosentyx) Ustekinumab ( Stelara) Some people -- mostly adults who smoke -- get pustular psoriasis on their palms and soles. Known as palmoplantar pustulosis ( PPP), it can erupt over months or years. It may also cause painful cracks, redness, and scales. It can be more stubborn to treat than other types of hand and foot psoriasis, but the same methods are used.', 'answer_span': [22, 23, 24, 25], 'answer_start': 2760, 'answer_starts': [[2760, 282], [3043, 75], [3119, 54], [3174, 108]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/what-is-involved-in-cosmetic-repair-for-nail-psoriasis,0d84cc56048971b9ecf82501a596fd8b,What is involved in cosmetic repair for nail psoriasis?,"[{'text': 'This can involve: Nail scraping and filing Nail polish Artificial nails Surgical removal To help prevent problems, trim your nails as short as possible, and wear gloves when you work with your hands.', 'answer_span': [31], 'answer_start': 3806, 'answer_starts': [[3806, 199]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/what-is-used-to-treat-nail-psoriasis,259ee2fd35e790b30cfacb8269b3196e,What is used to treat nail psoriasis?,"[{'text': ""It could cause: Shallow or deep holes Shape changes Thickening Separation of the nail from the nail bed, with debris under the nail Discoloration Corticosteroid creams or ointments and light therapy are also used to treat nail psoriasis. If these don't get the job done, your doctor might suggest corticosteroid injections into your nail beds. Nail psoriasis can cause fungal infections -- your doctor will prescribe anti-fungal agents."", 'answer_span': [27, 28, 29], 'answer_start': 3334, 'answer_starts': [[3334, 237], [3572, 105], [3678, 92]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/what-may-be-recommended-to-treat-psoriasis-on-the-hands-and-feet,aecaead8c5c99f552bc8f4eb47acc762,What may be recommended to treat psoriasis on the hands and feet?,"[{'text': 'Hands and feet psoriasis ( HFP) can also cause your skin to: Crack or split Thicken Redden Scale Swell Blister or have pimple-like spots (pustules) Here are some common ways to treat psoriasis on the hands and feet and relieve your symptoms. In addition to moisturizers, mild soaps, and soap substitutes, your doctor may recommend: Coal tar products, like creams, gels, or ointments, to slow skin growth and ease itchy, inflamed, or scaly skin Salicylic acid, a peeling agent that softens or reduces thick scales Corticosteroids, often creams and ointments Combinations of these often work better than one treatment alone. Sometimes doctors suggest alternating or using topical corticosteroids with a type of vitamin D called calcipotriene. This medicine should not be used on the face, so be sure to wear gloves when applying to your hands and feet in order to avoid getting it on your face later.', 'answer_span': [9, 10, 11, 12], 'answer_start': 636, 'answer_starts': [[636, 241], [878, 380], [1259, 117], [1377, 157]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/what-happens-if-you-have-hands-and-feet-psoriasis,15b408746b1f45792f3fa7713788fef2,What happens if you have hands and feet psoriasis?,"[{'text': 'Hands and feet psoriasis ( HFP) can also cause your skin to: Crack or split Thicken Redden Scale Swell Blister or have pimple-like spots (pustules) Here are some common ways to treat psoriasis on the hands and feet and relieve your symptoms.', 'answer_span': [9], 'answer_start': 636, 'answer_starts': [[636, 241]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/what-medications-can-stop-the-progress-of-psoriasis-on-the-hands-and-feet,a9a6839f2ef0ecc7bf05be0c2baacf16,What medications can stop the progress of psoriasis on the hands and feet?,"[{'text': ""Psoriasis is an immune system condition, so if skin treatments don't work, your doctor may recommend drugs that affect the disease at a cellular level. These include: Cyclosporine, to slow down your overactive immune system Low-dose retinoids like acitretin ( Soriatane), to reduce cell multiplication Methotrexate, which slows an enzyme that causes the rapid growth of skin cells in psoriasis Doctors often combine retinoids with light therapy for hands and feet psoriasis."", 'answer_span': [16, 17], 'answer_start': 1849, 'answer_starts': [[1849, 151], [2001, 322]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/how-does-psoriasis-on-the-hands-and-feet-affect-you,021d8684e8c5770295143d23e9efd705,How does psoriasis on the hands and feet affect you?,"[{'text': ""But it can also appear on the tops of your feet, backs of your hands, and on knuckles and nails. Your hands and feet make up only 4% of your body's total surface area. But psoriasis here can still have a big effect on your quality of life. You might have pain, or you may just want to cover up the scales. If it affects your work, that could lead to a financial burden as well."", 'answer_span': [4, 5, 6, 7, 8], 'answer_start': 258, 'answer_starts': [[258, 96], [355, 70], [426, 71], [498, 65], [564, 71]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/how-can-you-prevent-nail-psoriasis,4176876e8f11ce25d63a5b9a220210f6,How can you prevent nail psoriasis?,"[{'text': 'This can involve: Nail scraping and filing Nail polish Artificial nails Surgical removal To help prevent problems, trim your nails as short as possible, and wear gloves when you work with your hands.', 'answer_span': [31], 'answer_start': 3806, 'answer_starts': [[3806, 199]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/what-should-if-i-have-an-acute-psoriasis-flare-up-on-my-hands-or-feet,82d8730818af18a41a00312d0783184a,What should I do if I have a psoriasis flare-up on my hands or feet?,"[{'text': ""He'll work with you until you find something that helps. Psoriasis on these areas is most likely to show up on the palms and soles. This is called palmar-plantar psoriasis. But it can also appear on the tops of your feet, backs of your hands, and on knuckles and nails. Hands and feet psoriasis ( HFP) can also cause your skin to: Crack or split Thicken Redden Scale Swell Blister or have pimple-like spots (pustules) Here are some common ways to treat psoriasis on the hands and feet and relieve your symptoms."", 'answer_span': [1, 2, 3, 4, 9], 'answer_start': None, 'answer_starts': [[85, 56], [142, 74], [217, 40], [258, 96], [636, 241]]}]",FALSE
https://www.webmd.com/infertility-and-reproduction/qa/what-are-other-symptoms-of-infertility,46ea395beee179044cc04ab3a9f54ea3,What are other symptoms of infertility?,"[{'text': 'In this case, symptoms can also include: Skin changes, including more acne Changes in sex drive and desire Dark hair growth on the lips, chest, and chin Loss of hair or thinning hair Weight gain Other symptoms of disorders that may lead to infertility include: Milky white discharge from nipples unrelated to breastfeeding Pain during sex Many other things can be related to infertility in women, and their symptoms vary.', 'answer_span': [16], 'answer_start': 848, 'answer_starts': [[848, 421]]}]",FALSE
https://www.webmd.com/infertility-and-reproduction/qa/what-are-the-symptoms-of-infertility-in-women,f2be6f5b8abc950ef34b5f51fee24158,What are the symptoms of infertility in women?,"[{'text': 'Bleeding is heavier or lighter than usual. Irregular periods. The number of days in between each period varies each month. No periods. You have never had a period, or periods suddenly stop. Painful periods. Back pain, pelvic pain, and cramping may happen. Sometimes, female infertility is related to a hormone problem. In this case, symptoms can also include: Skin changes, including more acne Changes in sex drive and desire Dark hair growth on the lips, chest, and chin Loss of hair or thinning hair Weight gain Other symptoms of disorders that may lead to infertility include: Milky white discharge from nipples unrelated to breastfeeding Pain during sex Many other things can be related to infertility in women, and their symptoms vary.', 'answer_span': [8, 9, 10, 11, 12, 13, 14, 15, 16], 'answer_start': 529, 'answer_starts': [[529, 42], [572, 18], [591, 60], [652, 11], [664, 54], [719, 16], [736, 48], [785, 62], [848, 421]]}]",FALSE
https://www.webmd.com/infertility-and-reproduction/qa/what-are-symptoms-of-infertility-due-to-a-hormone-problem-in-women,34e9c6ba83e1b3523086fe36ceab2b21,What are symptoms of infertility due to a hormone problem in women?,"[{'text': 'Sometimes no cause is found. In this case, symptoms can also include: Skin changes, including more acne Changes in sex drive and desire Dark hair growth on the lips, chest, and chin Loss of hair or thinning hair Weight gain Other symptoms of disorders that may lead to infertility include: Milky white discharge from nipples unrelated to breastfeeding Pain during sex Many other things can be related to infertility in women, and their symptoms vary.', 'answer_span': [5, 16], 'answer_start': None, 'answer_starts': [[355, 28], [848, 421]]}]",FALSE
https://www.webmd.com/a-to-z-guides/qa/what-are-some-potential-risks-of-the-smallpox-vaccine-,803dd6216d8219576930b4c9b05ceaba,What are some potential risks of the smallpox vaccine>,"[{'text': ""The vaccine prompts the body's immune system to make the tools, called antibodies, it needs to protect against the variola virus and help prevent smallpox disease. Some of its side effects can be dangerous, especially for people with weak immune systems. Some people would have a higher risk of a reaction to the vaccine, like: Women who are pregnant or breastfeeding People with skin disorders such as eczema People with a weak immune system due to a medical condition like leukemia or HIV People on medical treatments, such as for cancer, that make the immune system weak It's hard to know how major a threat a smallpox outbreak would be today."", 'answer_span': [34, 41, 45], 'answer_start': None, 'answer_starts': [[3133, 163], [3954, 90], [4347, 391]]}]",FALSE
https://www.webmd.com/eye-health/qa/who-is-most-likely-to-get-uveitis,0c9bdcb9737daf415b05b163f07a1cfe,Who is most likely to get uveitis?,"[{'text': ""Folks with certain gene combinations and those who smoke seem to be at greater risk. Some diseases also increase the chances, including: AIDS Ankylosing spondylitis Behcet's disease CMV retinitis Herpes zoster infection Histoplasmosis Kawasaki disease Multiple sclerosis Psoriasis Reactive arthritis Rheumatoid arthritis Sarcoidosis Syphilis Toxoplasmosis Tuberculosis Ulcerative colitis Vogt- Koyanagi- Harada disease They can affect one or both eyes, and they may come on quickly."", 'answer_span': [25, 26], 'answer_start': 1416, 'answer_starts': [[1416, 84], [1501, 397]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/why-do-some-scars-look-sunken-or-pitted,81c8ee1cbc6b3eb10de9038b863894f2,Why do some scars look sunken or pitted?,"[{'text': 'Some scars can have a sunken or pitted appearance. This kind of scarring occurs when underlying structures supporting the skin (for example, fat or muscle) are lost. Some surgical scars have this appearance, as do some scars from acne.', 'answer_span': [13, 14, 15], 'answer_start': 920, 'answer_starts': [[920, 50], [971, 114], [1086, 69]]}]",FALSE
https://www.webmd.com/asthma/qa/what-can-make-a-child-more-likely-to-get-asthma,a8f8f3c9c9d8f928a98af666514b68fb,What can make a child more likely to get asthma?,"[{'text': 'Many things can make childhood asthma more likely: Nasal allergies (hay fever) or eczema (allergic skin rash) A family history of asthma or allergies Frequent respiratory infections Low birth weight Exposure to tobacco smoke before or after birth Black or Puerto Rican ethnicity Being raised in a low-income environment Avoiding triggers, using medications, and keeping an eye on daily asthma symptoms are the ways to control asthma in children of all ages.', 'answer_span': [26], 'answer_start': 3641, 'answer_starts': [[3641, 457]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/qa/how-can-you-tell-if-you-have-skin-damage-instead-of-a-rash,d5f21d6d2bbad541c4dc06b3893d5203,How can you tell if you have skin damage instead of a rash?,"[{'text': ""Some rashes look like an allergic reaction but really aren't, because your immune system wasn't involved. Instead, you touched something that took away the surface oils shielding your skin. The longer that thing stayed on your skin, the worse the reaction. It's called irritant contact dermatitis. If you have eczema, you're more likely to get this kind of rash."", 'answer_span': [14, 15, 16, 17, 18], 'answer_start': 2020, 'answer_starts': [[2020, 105], [2126, 83], [2210, 66], [2277, 40], [2318, 64]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/eczema/qa/what-should-you-do-if-you-want-to-try-specific-diets-for-eczema,8be9b70da43464d8116961f8e79fc7e5,What should you do if you want to try specific diets for eczema?,"[{'text': ""Despite the uncertain links between food and eczema, there's no doubt that enjoying plenty of fruits, vegetables, low-fat dairy, and whole grains is good for your overall health."", 'answer_span': [25], 'answer_start': 2318, 'answer_starts': [[2318, 178]]}]",FALSE
https://www.webmd.com/allergies/qa/what-are-mild-symptoms-from-common-food-allergy-triggers,042890ff78d2bb192448603371e18860,What are mild symptoms from common food allergy triggers?,"[{'text': 'Less common ones include: Corn Gelatin Meat -- beef, chicken, mutton, and pork Seeds, often sesame, sunflower, and poppy Spices, such as caraway, coriander, garlic, and mustard An allergic reaction can happen within minutes of eating, or it may happen hours later. Mild symptoms can be hard to tie to specific foods. You could get: Red, swollen, dry, or itchy skin rash (hives or eczema) Runny or stuffy nose, sneezing, or a slight, dry cough Itchy, watery, red eyes Itchy mouth or inside your ear Funny taste in your mouth Upset stomach, cramps, throwing up, or diarrhea Most often, peanuts, nuts, fish, and shellfish cause severe reactions, although any food can.', 'answer_span': [13, 14, 15], 'answer_start': 1091, 'answer_starts': [[1091, 264], [1356, 51], [1408, 348]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/acne/qa/what-are-the-concerns-about-using-isotretinoin-for-acne,9b4ccf83e0c7df7902e50c7fca5608f5,What are the concerns about using isotretinoin for acne?,"[{'text': ""Many teens and their parents are concerned about the possible psychological effects of isotretinoin. What's the connection? Experts say that there have been a number of people using isotretinoin who had severe depression and attempted suicide. But no one knows whether the medicine was really the cause. The fact is that depression is more common in people with acne, regardless of the treatment. Parents, if you notice that your son or daughter is having mood swings, seeming down or angry, or losing interest in friends or the things that he or she usually enjoys, schedule an appointment with the doctor."", 'answer_span': [58, 59, 60, 61, 62, 63], 'answer_start': 4948, 'answer_starts': [[4948, 100], [5049, 22], [5072, 119], [5192, 59], [5252, 92], [5345, 210]]}]",FALSE
https://www.webmd.com/skin-problems-and-treatments/acne/qa/how-can-topical-antibiotics-help-with-treating-acne,d53e5e0e76561558464e6a5b235545db,How can topical antibiotics help with treating acne?,"[{'text': 'These acne medicines can kill some of the bacteria on the skin and reduce redness and inflammation. Examples of antibiotics include clindamycin ( Cleocin T, Clinda- Derm) and erythromycin ( Dapsone gel, Erythrocin).', 'answer_span': [21, 22], 'answer_start': 1674, 'answer_starts': [[1674, 99], [1774, 115]]}]",FALSE
